Product ID,Product,Product Name,Service Tier,Unit Price,Loan Term (Years),Profit
PRD-2504,Money Transfers,Investments,Standard,2.601433333333333,3,0.78043
PRD-2505,Investments,Credit Cards,Premium,3.879666666666667,5,1.1639
PRD-2506,Investments,Credit Cards,Standard,1.520633333333333,1,0.45619
PRD-2507,Money Transfers,Credit Cards,Premium,3.317433333333333,3,0.99523
PRD-2508,Investments,Investments,Premium,15.13636666666667,10,4.54091
PRD-2509,Loans,Loans,VIP,15.59756666666667,10,4.67927
PRD-2510,Investments,Money Transfers,Premium,7.291233333333333,10,2.18737
PRD-2511,Money Transfers,Money Transfers,Standard,1.550133333333333,1,0.46504
PRD-2512,Investments,Loans,VIP,3.344966666666667,3,1.00349
PRD-2513,Loans,Money Transfers,Standard,11.771,10,3.5313
PRD-2514,Loans,Credit Cards,VIP,1.293266666666667,1,0.38798
PRD-2515,Money Transfers,Money Transfers,Standard,15.9305,10,4.77915
PRD-2516,Money Transfers,Investments,VIP,3.4289,5,1.02867
PRD-2517,Money Transfers,Loans,Standard,3.430533333333334,3,1.02916
PRD-2518,Credit Cards,Loans,Standard,4.063166666666667,3,1.21895
PRD-2519,Credit Cards,Loans,Premium,1.389366666666667,1,0.41681
PRD-2520,Loans,Loans,VIP,1.3592,1,0.40776
PRD-2521,Credit Cards,Investments,VIP,2.4033,3,0.72099
PRD-2522,Credit Cards,Credit Cards,Premium,9.660633333333333,10,2.89819
PRD-2523,Investments,Credit Cards,Standard,10.25383333333333,10,3.07615
PRD-2524,Credit Cards,Credit Cards,Standard,7.355533333333333,5,2.20666
PRD-2525,Investments,Money Transfers,VIP,9.454266666666667,10,2.83628
PRD-2526,Money Transfers,Credit Cards,Standard,0.8773666666666667,1,0.26321
PRD-2527,Investments,Money Transfers,VIP,1.6241,1,0.48723
PRD-2528,Investments,Investments,VIP,6.755300000000001,10,2.02659
PRD-2529,Money Transfers,Money Transfers,Standard,1.6645,1,0.49935
PRD-2530,Money Transfers,Credit Cards,Standard,4.030466666666667,3,1.20914
PRD-2531,Loans,Loans,Standard,4.4854,3,1.34562
PRD-2532,Loans,Investments,Premium,9.612866666666667,10,2.88386
PRD-2533,Loans,Credit Cards,VIP,2.042933333333333,3,0.61288
PRD-2534,Loans,Credit Cards,Standard,4.2136,3,1.26408
PRD-2535,Investments,Credit Cards,Premium,7.504066666666667,5,2.25122
PRD-2536,Investments,Investments,Standard,7.0357,5,2.11071
PRD-2537,Loans,Loans,VIP,2.428566666666667,3,0.72857
PRD-2538,Credit Cards,Loans,Premium,14.20093333333333,10,4.26028
PRD-2539,Loans,Loans,VIP,7.177933333333333,5,2.15338
PRD-2540,Credit Cards,Credit Cards,Standard,1.3252,1,0.39756
PRD-2541,Money Transfers,Money Transfers,Standard,1.432766666666667,1,0.42983
PRD-2542,Investments,Credit Cards,Standard,1.5126,1,0.45378
PRD-2543,Investments,Loans,Premium,12.8027,10,3.84081
PRD-2544,Credit Cards,Investments,Premium,2.2658,3,0.67974
PRD-2545,Loans,Money Transfers,Premium,1.1543,1,0.34629
PRD-2546,Investments,Money Transfers,Premium,7.443166666666667,10,2.23295
PRD-2547,Credit Cards,Credit Cards,Standard,5.371033333333334,5,1.61131
PRD-2548,Money Transfers,Investments,Standard,3.221333333333333,3,0.9664
PRD-2549,Money Transfers,Money Transfers,Standard,3.663366666666667,5,1.09901
PRD-2550,Investments,Loans,Premium,10.15486666666667,10,3.04646
PRD-2551,Loans,Credit Cards,Premium,0.7776666666666667,1,0.2333
PRD-2552,Credit Cards,Credit Cards,Standard,1.4749,1,0.44247
PRD-2553,Investments,Loans,Standard,16.14353333333333,10,4.84306
PRD-2554,Money Transfers,Loans,Premium,0.7389666666666667,1,0.22169
PRD-2555,Loans,Loans,VIP,4.865333333333334,3,1.4596
PRD-2556,Credit Cards,Money Transfers,Standard,11.89243333333333,10,3.56773
PRD-2557,Investments,Investments,Standard,4.831166666666666,5,1.44935
PRD-2558,Credit Cards,Money Transfers,Standard,7.4353,10,2.23059
PRD-2559,Loans,Investments,Premium,3.501866666666666,3,1.05056
PRD-2560,Loans,Credit Cards,Standard,4.383533333333333,3,1.31506
PRD-2561,Money Transfers,Investments,Standard,13.73753333333334,10,4.12126
PRD-2562,Loans,Loans,Standard,7.168933333333333,10,2.15068
PRD-2563,Investments,Money Transfers,Standard,0.7395666666666667,1,0.22187
PRD-2564,Credit Cards,Loans,Standard,3.208633333333333,3,0.96259
PRD-2565,Loans,Credit Cards,VIP,9.619566666666667,10,2.88587
PRD-2566,Loans,Money Transfers,VIP,8.9905,10,2.69715
PRD-2567,Investments,Money Transfers,Standard,2.843,3,0.8529
PRD-2568,Credit Cards,Loans,Standard,14.7015,10,4.41045
PRD-2569,Credit Cards,Money Transfers,Standard,1.5959,1,0.47877
PRD-2570,Money Transfers,Loans,Standard,3.2153,3,0.96459
PRD-2571,Money Transfers,Investments,Premium,1.572766666666667,1,0.47183
PRD-2572,Credit Cards,Credit Cards,Premium,0.9881666666666666,1,0.29645
PRD-2573,Investments,Loans,Premium,1.1431,1,0.34293
PRD-2574,Investments,Credit Cards,VIP,0.8927,1,0.26781
PRD-2575,Money Transfers,Money Transfers,Standard,3.921433333333334,3,1.17643
PRD-2576,Loans,Credit Cards,Premium,1.645633333333334,1,0.49369
PRD-2577,Investments,Credit Cards,Standard,1.270166666666667,1,0.38105
PRD-2578,Loans,Credit Cards,Standard,10.2448,10,3.07344
PRD-2579,Investments,Money Transfers,VIP,3.943466666666667,3,1.18304
PRD-2580,Credit Cards,Investments,VIP,2.368766666666667,3,0.71063
PRD-2581,Money Transfers,Investments,Premium,7.776633333333334,5,2.33299
PRD-2582,Loans,Investments,Premium,3.509266666666667,3,1.05278
PRD-2583,Loans,Loans,VIP,3.348033333333333,3,1.00441
PRD-2584,Credit Cards,Loans,VIP,6.262666666666667,5,1.8788
PRD-2585,Investments,Money Transfers,Standard,3.874366666666667,3,1.16231
PRD-2586,Loans,Investments,Standard,2.215333333333333,3,0.6646
PRD-2587,Investments,Credit Cards,Premium,4.047866666666668,3,1.21436
PRD-2588,Credit Cards,Investments,Premium,2.7258,3,0.81774
PRD-2589,Money Transfers,Loans,VIP,6.903100000000001,5,2.07093
PRD-2590,Loans,Money Transfers,Premium,4.4676,3,1.34028
PRD-2591,Investments,Investments,Standard,4.411866666666667,3,1.32356
PRD-2592,Loans,Loans,VIP,6.095833333333334,5,1.82875
PRD-2593,Investments,Loans,Standard,11.86836666666667,10,3.56051
PRD-2594,Investments,Credit Cards,VIP,0.8095333333333333,1,0.24286
PRD-2595,Investments,Investments,VIP,14.42013333333333,10,4.32604
PRD-2596,Credit Cards,Credit Cards,Standard,4.690366666666667,5,1.40711
PRD-2597,Money Transfers,Investments,Premium,1.163366666666667,1,0.34901
PRD-2598,Loans,Money Transfers,Premium,4.7547,5,1.42641
PRD-2599,Money Transfers,Investments,Premium,4.002466666666667,5,1.20074
PRD-2600,Investments,Credit Cards,Premium,3.888666666666667,3,1.1666
PRD-2601,Investments,Credit Cards,Standard,0.721,1,0.2163
PRD-2602,Money Transfers,Loans,VIP,4.245933333333333,3,1.27378
PRD-2603,Money Transfers,Investments,Standard,0.9842666666666666,1,0.29528
PRD-2604,Loans,Investments,Premium,3.334,5,1.0002
PRD-2605,Investments,Money Transfers,Premium,5.888966666666668,5,1.76669
PRD-2606,Money Transfers,Loans,Standard,7.135199999999999,10,2.14056
PRD-2607,Credit Cards,Credit Cards,VIP,0.9428333333333333,1,0.28285
PRD-2608,Investments,Investments,Standard,4.120933333333333,3,1.23628
PRD-2609,Investments,Loans,Standard,7.293566666666668,10,2.18807
PRD-2610,Loans,Money Transfers,Standard,15.06006666666667,10,4.51802
PRD-2611,Credit Cards,Loans,VIP,6.704866666666667,10,2.01146
PRD-2612,Loans,Investments,Standard,2.740466666666667,3,0.82214
PRD-2613,Credit Cards,Investments,Standard,14.0757,10,4.22271
PRD-2614,Loans,Money Transfers,Premium,2.9488,3,0.88464
PRD-2615,Credit Cards,Money Transfers,Standard,7.685600000000001,10,2.30568
PRD-2616,Credit Cards,Money Transfers,Premium,3.0807,3,0.92421
PRD-2617,Credit Cards,Credit Cards,Premium,4.6853,5,1.40559
PRD-2618,Money Transfers,Loans,Premium,7.5469,5,2.26407
PRD-2619,Investments,Loans,VIP,4.900066666666667,5,1.47002
PRD-2620,Credit Cards,Loans,Premium,7.278,5,2.1834
PRD-2621,Money Transfers,Credit Cards,Standard,7.792700000000001,5,2.33781
PRD-2622,Money Transfers,Loans,Standard,11.00483333333333,10,3.30145
PRD-2623,Loans,Money Transfers,Premium,15.7661,10,4.72983
PRD-2624,Investments,Loans,Premium,10.43983333333333,10,3.13195
PRD-2625,Investments,Credit Cards,Standard,4.892233333333333,3,1.46767
PRD-2626,Loans,Credit Cards,Premium,2.267866666666666,3,0.68036
PRD-2627,Investments,Loans,VIP,4.061066666666667,3,1.21832
PRD-2628,Loans,Credit Cards,Premium,3.481433333333333,3,1.04443
PRD-2629,Money Transfers,Credit Cards,VIP,5.271566666666667,5,1.58147
PRD-2630,Money Transfers,Loans,VIP,6.4969,5,1.94907
PRD-2631,Credit Cards,Credit Cards,VIP,6.852633333333333,5,2.05579
PRD-2632,Loans,Credit Cards,Premium,0.6710333333333334,1,0.20131
PRD-2633,Money Transfers,Loans,VIP,8.3362,10,2.50086
PRD-2634,Money Transfers,Money Transfers,VIP,4.139133333333334,3,1.24174
PRD-2635,Loans,Money Transfers,Premium,3.999166666666667,3,1.19975
PRD-2636,Money Transfers,Credit Cards,VIP,8.163566666666666,5,2.44907
PRD-2637,Investments,Investments,Premium,4.2831,3,1.28493
PRD-2638,Money Transfers,Investments,Standard,4.852333333333333,3,1.4557
PRD-2639,Loans,Loans,VIP,13.69206666666667,10,4.10762
PRD-2640,Investments,Loans,Premium,4.8236,5,1.44708
PRD-2641,Investments,Money Transfers,Standard,7.7203,10,2.31609
PRD-2642,Money Transfers,Investments,VIP,1.4485,1,0.43455
PRD-2643,Credit Cards,Loans,VIP,1.3108,1,0.39324
PRD-2644,Investments,Investments,Premium,0.7148666666666668,1,0.21446
PRD-2645,Loans,Investments,Standard,5.133599999999999,5,1.54008
PRD-2646,Credit Cards,Credit Cards,Premium,4.8704,3,1.46112
PRD-2647,Credit Cards,Credit Cards,VIP,5.835333333333334,5,1.7506
PRD-2648,Investments,Investments,VIP,5.496966666666666,5,1.64909
PRD-2649,Money Transfers,Money Transfers,VIP,3.3731,3,1.01193
PRD-2650,Credit Cards,Loans,VIP,8.755500000000001,10,2.62665
PRD-2651,Money Transfers,Loans,Standard,1.035366666666667,1,0.31061
PRD-2652,Investments,Money Transfers,Standard,10.3648,10,3.10944
PRD-2653,Loans,Credit Cards,Premium,0.7190333333333334,1,0.21571
PRD-2654,Credit Cards,Credit Cards,Premium,7.171166666666666,5,2.15135
PRD-2655,Loans,Money Transfers,Premium,1.083166666666667,1,0.32495
PRD-2656,Money Transfers,Money Transfers,VIP,7.444233333333334,5,2.23327
PRD-2657,Money Transfers,Credit Cards,Premium,15.17013333333334,10,4.55104
PRD-2658,Loans,Investments,Standard,4.3933,5,1.31799
PRD-2659,Investments,Credit Cards,Premium,13.2402,10,3.97206
PRD-2660,Investments,Investments,Premium,3.416833333333333,3,1.02505
PRD-2661,Credit Cards,Loans,Standard,4.640466666666667,3,1.39214
PRD-2662,Credit Cards,Loans,Standard,2.647233333333334,3,0.79417
PRD-2663,Investments,Investments,VIP,6.722399999999999,5,2.01672
PRD-2664,Investments,Investments,Standard,3.823266666666667,3,1.14698
PRD-2665,Loans,Credit Cards,Standard,0.9619666666666667,1,0.28859
PRD-2666,Money Transfers,Money Transfers,Premium,8.032666666666668,10,2.4098
PRD-2667,Money Transfers,Investments,Standard,13.18306666666667,10,3.95492
PRD-2668,Credit Cards,Loans,VIP,1.405266666666667,1,0.42158
PRD-2669,Investments,Credit Cards,Premium,4.911466666666668,5,1.47344
PRD-2670,Loans,Loans,VIP,6.5575,5,1.96725
PRD-2671,Credit Cards,Credit Cards,Standard,10.61796666666667,10,3.18539
PRD-2672,Loans,Money Transfers,VIP,4.139633333333333,3,1.24189
PRD-2673,Investments,Money Transfers,VIP,4.329400000000001,5,1.29882
PRD-2674,Investments,Loans,Standard,7.7844,5,2.33532
PRD-2675,Investments,Investments,Standard,0.9540666666666666,1,0.28622
PRD-2676,Money Transfers,Investments,Premium,1.034466666666667,1,0.31034
PRD-2677,Investments,Loans,Premium,2.174266666666667,3,0.65228
PRD-2678,Credit Cards,Investments,Premium,3.8909,5,1.16727
PRD-2679,Money Transfers,Investments,Standard,5.912633333333334,5,1.77379
PRD-2680,Loans,Loans,VIP,0.9342666666666666,1,0.28028
PRD-2681,Credit Cards,Loans,VIP,7.510733333333333,5,2.25322
PRD-2682,Credit Cards,Money Transfers,Premium,6.813600000000001,10,2.04408
PRD-2683,Loans,Loans,Premium,1.045766666666667,1,0.31373
PRD-2684,Money Transfers,Money Transfers,Standard,3.012033333333334,3,0.90361
PRD-2685,Credit Cards,Money Transfers,VIP,0.686,1,0.2058
PRD-2686,Credit Cards,Credit Cards,Premium,3.955166666666667,5,1.18655
PRD-2687,Credit Cards,Investments,Standard,3.240933333333333,3,0.97228
PRD-2688,Money Transfers,Loans,Premium,1.159533333333333,1,0.34786
PRD-2689,Money Transfers,Investments,Standard,10.70956666666667,10,3.21287
PRD-2690,Money Transfers,Credit Cards,VIP,11.97603333333333,10,3.59281
PRD-2691,Credit Cards,Loans,Standard,1.2618,1,0.37854
PRD-2692,Investments,Loans,Premium,6.7659,10,2.02977
PRD-2693,Loans,Credit Cards,Premium,11.30763333333333,10,3.39229
PRD-2694,Investments,Investments,VIP,16.30166666666667,10,4.8905
PRD-2695,Money Transfers,Money Transfers,VIP,3.5571,3,1.06713
PRD-2696,Credit Cards,Credit Cards,Premium,13.4421,10,4.03263
PRD-2697,Credit Cards,Credit Cards,Premium,9.7853,10,2.93559
PRD-2698,Investments,Loans,Premium,14.40656666666667,10,4.32197
PRD-2699,Investments,Money Transfers,VIP,4.318766666666667,3,1.29563
PRD-2700,Loans,Credit Cards,Premium,1.187966666666667,1,0.35639
PRD-2701,Credit Cards,Investments,VIP,8.2134,5,2.46402
PRD-2702,Investments,Credit Cards,Premium,7.922166666666667,10,2.37665
PRD-2703,Loans,Investments,Standard,0.6836000000000001,1,0.20508
PRD-2704,Money Transfers,Loans,Standard,14.36823333333333,10,4.31047
PRD-2705,Investments,Credit Cards,Premium,4.421466666666667,3,1.32644
PRD-2706,Money Transfers,Investments,Standard,0.7868666666666667,1,0.23606
PRD-2707,Loans,Loans,VIP,2.796733333333334,3,0.83902
PRD-2708,Money Transfers,Loans,Standard,6.8422,10,2.05266
PRD-2709,Credit Cards,Loans,Standard,9.599766666666667,10,2.87993
PRD-2710,Credit Cards,Credit Cards,VIP,4.319433333333333,3,1.29583
PRD-2711,Money Transfers,Loans,Standard,5.923133333333333,5,1.77694
PRD-2712,Credit Cards,Loans,Standard,3.0443,3,0.91329
PRD-2713,Loans,Investments,Premium,10.38406666666667,10,3.11522
PRD-2714,Credit Cards,Loans,VIP,2.004066666666667,3,0.60122
PRD-2715,Money Transfers,Credit Cards,VIP,4.832333333333334,5,1.4497
PRD-2716,Money Transfers,Money Transfers,Premium,3.939366666666667,3,1.18181
PRD-2717,Money Transfers,Loans,Premium,8.2043,5,2.46129
PRD-2718,Investments,Credit Cards,Standard,7.568633333333334,5,2.27059
PRD-2719,Money Transfers,Loans,Standard,2.0708,3,0.62124
PRD-2720,Loans,Credit Cards,Standard,4.695666666666667,3,1.4087
PRD-2721,Credit Cards,Loans,Premium,1.449866666666667,1,0.43496
PRD-2722,Credit Cards,Investments,VIP,14.47043333333333,10,4.34113
PRD-2723,Investments,Money Transfers,Standard,5.6233,5,1.68699
PRD-2724,Investments,Money Transfers,Premium,1.064666666666667,1,0.3194
PRD-2725,Loans,Credit Cards,VIP,2.908733333333333,3,0.87262
PRD-2726,Money Transfers,Credit Cards,Premium,7.323600000000001,10,2.19708
PRD-2727,Investments,Money Transfers,Standard,0.8949,1,0.26847
PRD-2728,Credit Cards,Investments,Premium,4.566366666666667,5,1.36991
PRD-2729,Investments,Investments,Premium,1.150733333333333,1,0.34522
PRD-2730,Investments,Loans,Premium,7.070566666666668,5,2.12117
PRD-2731,Money Transfers,Investments,Premium,3.421433333333333,3,1.02643
PRD-2732,Investments,Money Transfers,VIP,7.2451,10,2.17353
PRD-2733,Loans,Money Transfers,Standard,16.24456666666667,10,4.87337
PRD-2734,Credit Cards,Investments,VIP,16.0939,10,4.82817
PRD-2735,Money Transfers,Investments,Premium,4.355566666666667,3,1.30667
PRD-2736,Credit Cards,Money Transfers,Premium,8.289966666666666,5,2.48699
PRD-2737,Loans,Money Transfers,Standard,3.633433333333334,3,1.09003
PRD-2738,Loans,Money Transfers,Standard,16.29436666666667,10,4.88831
PRD-2739,Investments,Money Transfers,VIP,2.2268,3,0.66804
PRD-2740,Investments,Money Transfers,VIP,3.097033333333334,3,0.92911
PRD-2741,Investments,Investments,Standard,2.676133333333333,3,0.80284
PRD-2742,Credit Cards,Investments,VIP,4.3125,5,1.29375
PRD-2743,Loans,Loans,Premium,0.8074666666666668,1,0.24224
PRD-2744,Money Transfers,Loans,Premium,1.289066666666667,1,0.38672
PRD-2745,Investments,Credit Cards,Standard,4.343966666666667,3,1.30319
PRD-2746,Credit Cards,Loans,VIP,1.244966666666667,1,0.37349
PRD-2747,Investments,Investments,Premium,0.8136333333333333,1,0.24409
PRD-2748,Loans,Loans,Standard,4.433366666666666,3,1.33001
PRD-2749,Money Transfers,Loans,VIP,3.907866666666667,3,1.17236
PRD-2750,Loans,Investments,Premium,10.54833333333333,10,3.1645
PRD-2751,Credit Cards,Money Transfers,VIP,1.3408,1,0.40224
PRD-2752,Investments,Investments,VIP,4.632866666666668,5,1.38986
PRD-2753,Loans,Investments,VIP,3.035566666666667,3,0.91067
PRD-2754,Credit Cards,Credit Cards,Standard,15.84153333333333,10,4.75246
PRD-2755,Investments,Credit Cards,Premium,4.785866666666666,5,1.43576
PRD-2756,Money Transfers,Credit Cards,Standard,1.136666666666667,1,0.341
PRD-2757,Loans,Money Transfers,Premium,15.56806666666667,10,4.67042
PRD-2758,Investments,Loans,Premium,4.123166666666667,3,1.23695
PRD-2759,Investments,Credit Cards,Standard,3.644333333333333,5,1.0933
PRD-2760,Investments,Investments,Standard,2.4419,3,0.73257
PRD-2761,Investments,Credit Cards,Premium,0.6745,1,0.20235
PRD-2762,Loans,Investments,Premium,6.487933333333333,5,1.94638
PRD-2763,Investments,Money Transfers,Premium,1.114333333333333,1,0.3343
PRD-2764,Credit Cards,Credit Cards,VIP,0.8009333333333334,1,0.24028
PRD-2765,Loans,Investments,Premium,16.246,10,4.8738
PRD-2766,Investments,Loans,Standard,3.588966666666666,3,1.07669
PRD-2767,Loans,Money Transfers,Standard,4.542800000000001,5,1.36284
PRD-2768,Credit Cards,Investments,Standard,1.167266666666667,1,0.35018
PRD-2769,Credit Cards,Loans,Premium,1.3463,1,0.40389
PRD-2770,Loans,Loans,Premium,3.714533333333334,5,1.11436
PRD-2771,Investments,Investments,VIP,0.9413666666666667,1,0.28241
PRD-2772,Investments,Credit Cards,VIP,14.73633333333333,10,4.4209
PRD-2773,Credit Cards,Loans,Standard,11.2633,10,3.37899
PRD-2774,Investments,Money Transfers,VIP,12.13243333333333,10,3.63973
PRD-2775,Credit Cards,Loans,VIP,10.99483333333333,10,3.29845
PRD-2776,Investments,Credit Cards,Standard,0.7105666666666667,1,0.21317
PRD-2777,Credit Cards,Money Transfers,Premium,4.162066666666667,5,1.24862
PRD-2778,Money Transfers,Money Transfers,VIP,5.561033333333333,5,1.66831
PRD-2779,Investments,Money Transfers,Premium,4.379266666666667,5,1.31378
PRD-2780,Investments,Investments,Standard,3.583233333333333,5,1.07497
PRD-2781,Investments,Loans,Standard,4.530933333333333,3,1.35928
PRD-2782,Loans,Credit Cards,VIP,8.2393,5,2.47179
PRD-2783,Investments,Investments,Standard,4.379433333333334,3,1.31383
PRD-2784,Loans,Investments,Standard,4.561366666666666,3,1.36841
PRD-2785,Loans,Money Transfers,Standard,9.086433333333334,10,2.72593
PRD-2786,Credit Cards,Investments,VIP,4.881866666666667,3,1.46456
PRD-2787,Loans,Loans,VIP,0.8635999999999999,1,0.25908
PRD-2788,Loans,Investments,VIP,4.8543,3,1.45629
PRD-2789,Money Transfers,Investments,Standard,16.61486666666667,10,4.98446
PRD-2790,Investments,Money Transfers,Premium,4.135166666666667,3,1.24055
PRD-2791,Loans,Money Transfers,Standard,1.6478,1,0.49434
PRD-2792,Investments,Investments,VIP,1.2362,1,0.37086
PRD-2793,Loans,Money Transfers,Premium,0.9262,1,0.27786
PRD-2794,Credit Cards,Credit Cards,Premium,11.03663333333333,10,3.31099
PRD-2795,Money Transfers,Credit Cards,VIP,12.60226666666667,10,3.78068
PRD-2796,Loans,Credit Cards,Premium,3.698733333333334,5,1.10962
PRD-2797,Investments,Investments,Premium,12.8901,10,3.86703
PRD-2798,Credit Cards,Loans,VIP,1.647833333333333,1,0.49435
PRD-2799,Investments,Loans,Premium,0.8567666666666667,1,0.25703
PRD-2800,Credit Cards,Money Transfers,Premium,14.59263333333333,10,4.37779
PRD-2801,Money Transfers,Loans,VIP,4.723700000000001,3,1.41711
PRD-2802,Credit Cards,Loans,Premium,16.10366666666667,10,4.8311
PRD-2803,Investments,Investments,Premium,16.26803333333334,10,4.88041
PRD-2804,Investments,Money Transfers,Premium,1.188133333333333,1,0.35644
PRD-2805,Loans,Loans,Premium,8.219866666666666,5,2.46596
PRD-2806,Credit Cards,Credit Cards,VIP,1.423966666666667,1,0.42719
PRD-2807,Investments,Money Transfers,Standard,4.1417,5,1.24251
PRD-2808,Loans,Money Transfers,Standard,1.143566666666667,1,0.34307
PRD-2809,Money Transfers,Money Transfers,Premium,13.84996666666667,10,4.15499
PRD-2810,Investments,Credit Cards,VIP,0.914,1,0.2742
PRD-2811,Loans,Loans,VIP,1.307266666666667,1,0.39218
PRD-2812,Investments,Credit Cards,Premium,1.333266666666667,1,0.39998
PRD-2813,Credit Cards,Money Transfers,Standard,8.293666666666669,10,2.4881
PRD-2814,Loans,Money Transfers,Premium,12.31753333333334,10,3.69526
PRD-2815,Credit Cards,Investments,VIP,14.38293333333333,10,4.31488
PRD-2816,Money Transfers,Investments,VIP,11.65563333333333,10,3.49669
PRD-2817,Credit Cards,Investments,Standard,3.393833333333334,5,1.01815
PRD-2818,Loans,Investments,VIP,3.378533333333333,5,1.01356
PRD-2819,Investments,Money Transfers,VIP,3.0711,3,0.92133
PRD-2820,Loans,Credit Cards,VIP,15.9286,10,4.77858
PRD-2821,Credit Cards,Investments,Standard,4.476733333333334,5,1.34302
PRD-2822,Credit Cards,Credit Cards,VIP,1.301033333333333,1,0.39031
PRD-2823,Investments,Investments,Premium,8.887433333333334,10,2.66623
PRD-2824,Money Transfers,Loans,Standard,2.965,3,0.8895
PRD-2825,Loans,Investments,Premium,4.544133333333334,3,1.36324
PRD-2826,Investments,Credit Cards,Premium,4.1866,3,1.25598
PRD-2827,Investments,Investments,Standard,0.7620666666666667,1,0.22862
PRD-2828,Investments,Loans,Premium,5.476833333333333,5,1.64305
PRD-2829,Loans,Credit Cards,Standard,0.6958333333333333,1,0.20875
PRD-2830,Loans,Credit Cards,Premium,11.47556666666667,10,3.44267
PRD-2831,Loans,Credit Cards,Standard,3.9873,3,1.19619
PRD-2832,Money Transfers,Money Transfers,VIP,0.7851666666666667,1,0.23555
PRD-2833,Investments,Credit Cards,VIP,0.9555666666666667,1,0.28667
PRD-2834,Credit Cards,Money Transfers,Premium,5.3225,5,1.59675
PRD-2835,Credit Cards,Loans,VIP,7.931000000000001,5,2.3793
PRD-2836,Investments,Credit Cards,Standard,4.979766666666666,3,1.49393
PRD-2837,Credit Cards,Credit Cards,Premium,0.7115666666666667,1,0.21347
PRD-2838,Money Transfers,Credit Cards,VIP,1.427666666666667,1,0.4283
PRD-2839,Money Transfers,Loans,VIP,5.191966666666667,5,1.55759
PRD-2840,Loans,Money Transfers,Premium,1.059133333333333,1,0.31774
PRD-2841,Loans,Investments,VIP,1.420933333333333,1,0.42628
PRD-2842,Loans,Loans,VIP,1.5851,1,0.47553
PRD-2843,Loans,Loans,Premium,8.087966666666667,5,2.42639
PRD-2844,Loans,Loans,VIP,3.731366666666667,3,1.11941
PRD-2845,Credit Cards,Money Transfers,VIP,10.23786666666667,10,3.07136
PRD-2846,Credit Cards,Money Transfers,VIP,4.362633333333333,3,1.30879
PRD-2847,Loans,Money Transfers,VIP,9.176666666666668,10,2.753
PRD-2848,Money Transfers,Money Transfers,Premium,1.230733333333333,1,0.36922
PRD-2849,Credit Cards,Money Transfers,Standard,3.075733333333333,3,0.92272
PRD-2850,Money Transfers,Credit Cards,Standard,13.23296666666667,10,3.96989
PRD-2851,Money Transfers,Investments,VIP,4.535333333333334,5,1.3606
PRD-2852,Investments,Investments,VIP,4.291300000000001,5,1.28739
PRD-2853,Investments,Money Transfers,Standard,4.754733333333333,3,1.42642
PRD-2854,Loans,Money Transfers,VIP,2.3054,3,0.69162
PRD-2855,Money Transfers,Credit Cards,Standard,1.172633333333333,1,0.35179
PRD-2856,Credit Cards,Money Transfers,Premium,2.662566666666667,3,0.79877
PRD-2857,Investments,Credit Cards,Premium,0.7056,1,0.21168
PRD-2858,Investments,Credit Cards,Premium,0.7027,1,0.21081
PRD-2859,Money Transfers,Loans,Premium,4.209433333333333,5,1.26283
PRD-2860,Investments,Loans,Premium,7.6672,5,2.30016
PRD-2861,Investments,Money Transfers,Premium,9.491466666666668,10,2.84744
PRD-2862,Credit Cards,Credit Cards,Standard,8.085633333333334,5,2.42569
PRD-2863,Money Transfers,Money Transfers,VIP,6.241433333333334,5,1.87243
PRD-2864,Investments,Loans,Standard,3.309833333333334,3,0.99295
PRD-2865,Money Transfers,Loans,Premium,6.233766666666667,5,1.87013
PRD-2866,Investments,Loans,VIP,11.83366666666667,10,3.5501
PRD-2867,Credit Cards,Loans,VIP,4.276333333333334,3,1.2829
PRD-2868,Money Transfers,Loans,Premium,9.491633333333334,10,2.84749
PRD-2869,Investments,Money Transfers,Premium,5.0986,5,1.52958
PRD-2870,Credit Cards,Money Transfers,Premium,15.6076,10,4.68228
PRD-2871,Investments,Loans,Premium,4.839366666666667,3,1.45181
PRD-2872,Money Transfers,Money Transfers,Premium,1.559233333333333,1,0.46777
PRD-2873,Investments,Loans,Premium,10.86113333333333,10,3.25834
PRD-2874,Money Transfers,Loans,VIP,14.47033333333333,10,4.3411
PRD-2875,Money Transfers,Loans,Premium,3.429,3,1.0287
PRD-2876,Investments,Money Transfers,Premium,3.492633333333333,3,1.04779
PRD-2877,Credit Cards,Money Transfers,VIP,8.713466666666667,10,2.61404
PRD-2878,Loans,Credit Cards,Standard,6.289000000000001,5,1.8867
PRD-2879,Credit Cards,Money Transfers,Premium,8.528033333333333,10,2.55841
PRD-2880,Credit Cards,Money Transfers,VIP,2.9947,3,0.89841
PRD-2881,Investments,Investments,VIP,1.5217,1,0.45651
PRD-2882,Credit Cards,Loans,Standard,0.8737333333333335,1,0.26212
PRD-2883,Credit Cards,Loans,Premium,3.689133333333334,5,1.10674
PRD-2884,Loans,Money Transfers,Premium,7.356733333333334,10,2.20702
PRD-2885,Credit Cards,Money Transfers,Premium,1.607466666666667,1,0.48224
PRD-2886,Loans,Credit Cards,VIP,11.73586666666667,10,3.52076
PRD-2887,Investments,Investments,Premium,3.228233333333334,3,0.96847
PRD-2888,Loans,Loans,Premium,1.477533333333333,1,0.44326
PRD-2889,Money Transfers,Loans,Premium,7.512466666666668,5,2.25374
